id,username,type,date,title,text,rating,helpfulness,total_points,taObject,taObjectUrl,taObjectCity,kmean
25672,Daveo_1978,Hotels,12/30/2014,Wynn Tower Suite for Business,"Stayed for a week for the Amazon conference in November. Had a Tower Suite room which was great. Power Curtains. One touch lighting. Shower, bath Large screen TV. Ordered room service one night which was superb, could have fed 4 people. Mini bar is an electronic one so you can&acute;t store your own drinks without a fee. Wifi is for purchase, but if you pay the resort fee (You need to do this to access the Gym) its included.  Pool area with Cabanas is magnificent. Gym had about 8 treadmills and weights, etc.  Ate at the SW Steakhouse in the Wynn. Most probably in the top ten steaks of my life. Buffet for Breakfast was good too. Get there before 9 to avoid the line.",5,1,101,Wynn Las Vegas,http://www.tripadvisor.com/Hotel_Review-g45963-d503598-Reviews-Wynn_Las_Vegas-Las_Vegas_Nevada.html,Las Vegas,3
20081,CathP,Attractions,6/26/2013,Fantastic!!!,Loved our visit. Booked in advance online and worth it to avoid big queues.  Really enjoyed going up the tower it&acute;s worth paying to go up.,5,2,102,Basilica of the Sagrada Familia,http://www.tripadvisor.com/Attraction_Review-g187497-d190166-Reviews-Basilica_of_the_Sagrada_Familia-Barcelona_Catalonia.html,Barcelona,5
11128,BMWilliams1982,Restaurants,4/19/2012,Superb and a credit to Cardiff,"Bully&acute;s is a great example of what happens when people love what they do and care about how they do it.  The first thing to comment on is how the passion and enthusiasm of the owners comes through every facet of this restaurant, from the d?©cor and atmosphere to the food and service. This makes for a special, intimate experience far beyond the capabilities of most restaurants and on a different planet to the homogenised chains that dominate Cardiff.  Located in the leafy suburb of Pontcanna/Canton Bully&acute;s is a stone&acute;s throw (or cheap taxi) from the centre and on a nice day or night, the area has some great bars and venues to check out before or after. On arrival we were greeted by the Russell and Dewi and seated in a large booth to ourselves which was great. The restaurant is cosy and you cannot see the walls for memorabilia all over it, nice touch. It was quiet when we were there, but I can imagine this place is great when full, buzzing and loud. Dewi set about explaining the menu and wine choices and left us to decide. Iv&acute;e had fine dining experiences before, and there is sometimes a pretentious feel to the occasion, which is off-putting and elitist - not here! The guys were laid back, very helpful and you really had the sense that you were eating at there home.  The menu was in perfect &acute;sixes&acute;, 6 starters, 6 mains and 6 desserts which is enough to choose from but plenty of variety. Before our starters arrived we had an &acute;Amuse Bouche&acute; which is basically a little taster to get you going, this was a delicious espresso cup of soup with home-made hot bread - fantastic! The starters were superb and inevitably left you wanting much more, the smoked trout was meaty but delicate and not even a hint of the earthiness that can sometimes come with freshwater fish. The foie gras was served slightly rare which left it creamy and delicious. For mains we had pork tenderloin and duck. The pork was incredible, the tenderloin is such a hard cut to cook without drying it out, this was moist and soft with an amazing mushroom sauce. The duck was equally great, served perfectly pink with an expert fondant potato and sauce.  As it is a French restaurant, not having desert would be a sin. It was as fantastic as expected, the highlight being the Tarte Tatin with in inspired &acute;Pear Drop&acute; ice cream - amazing.  All of this with a bottle of lovely French red wine came to ??90, which was surprisingly good value for such great food, in my opinion the highest quality food available in Cardiff. For a special occasion or just a splurge on fine dining Bully&acute;s is the perfect choice. Well done guys and I hope to come back very soon.",5,2,102,Bully's Restaurant,http://www.tripadvisor.com/Restaurant_Review-g186460-d1316107-Reviews-Bully_s_Restaurant-Cardiff_South_Wales_Wales.html,Cardiff,5
29934,Eldik,Hotels,6/6/2010,Fantastic hotel,"I stayed in this hotel for 1 night. The staff were terrific! very kind and very helpful. I was upgraded, as a platinum priority club member, to their club suite. This was a huge room, very modern and well decorated. The bed was super comfortable and even though I was located on the first floor facing the highway - there was no noise, the windows are fully sound proof. The restroom was great and I even had a flat screen mounted inside the wall so that if I take a bath I can also watch TV. The location is not so good because there is basically nothing to do in that area. But you are 1 minute away from a tube station (Hangar Lane) and getting from there to the center will take about 20 min. Good choice in London if you don??™t want a hotel right in the center.",5,1,100,Crowne Plaza Hotel London Ealing,http://www.tripadvisor.com/Hotel_Review-g186338-d195199-Reviews-Crowne_Plaza_Hotel_London_Ealing-London_England.html,London,5
22940,Competency,Hotels,2/15/2013,Thank you Swiss Tony,"Swiss Tony in his blog recommends this hotel. I thought it was too distant from the London sights. How wrong was I and now Blackfriars underground is open it is even better connected.  I was aware of the special ??20.12 offer and booked a weekend stay. As a Platinum Member I was automatically upgraded from a Standard to a DeLuxe. Because I requested a King Bed I was offered a King Bed Suite for a small supplement with access to the Club Lounge, which included breakfast and evening drinks. This I accepted and was more than pleased with the Suite. The Club Lounge was a little disappointing - very little comfy furniture.  We took breakfast in the main dining room and it was well presented and the staff were efficient and obliging.",5,1,101,Crowne Plaza London - The City,http://www.tripadvisor.com/Hotel_Review-g186338-d293286-Reviews-Crowne_Plaza_London_The_City-London_England.html,London,5
30294,Em52mar,Hotels,11/9/2009,Very modern and excellent location,We stayed at this hotel as we were not impressed with our previous stay at the Strand Palace. I went with my best friend (We are both 27.) This hotel is in a great location for the west end and ideal for those that want to stay out clubbing. We also had very nice food in the pub on the same street. The hotel is very clean and very modern. We would love to stay here again!,5,1,100,Crowne Plaza London - The City,http://www.tripadvisor.com/Hotel_Review-g186338-d293286-Reviews-Crowne_Plaza_London_The_City-London_England.html,London,5
19394,Capodicapi2,Hotels,4/12/2014,"Amazing location, great staff and nice sized rooms!","I had a great stay here! The staff is really great, and they try to please use in every way (and that may not be so common in NYC). The location is just superb a few blocks away from Times Square, and for the average room sizes in Manhattan, these ones are huge.  And the fitness center is actually quite good too (few treadmills, free weights).  I would CERTAINLY stay here again!",5,1,100,Hilton Garden Inn Times Square,http://www.tripadvisor.com/Hotel_Review-g60763-d99352-Reviews-Hilton_Garden_Inn_Times_Square-New_York_City_New_York.html,New York City,5
24202,Cynicor,Hotels,2/12/2011,Great hotel with Amazing staff,"King Bed Premier 2 nights  This hotel was the biggest surprise of my trip as it was fairly cheap but a great hotel with brilliant service. The rooms were nice and clean and everyone was polite and friendly, which was expected, but the staff were even better than usual, going out of their way to please.  Didn&acute;t use the room or hotel facilities much but it was nicely furnished, enough lighting and had a large tv that went unused. Bathroom was rather spacious too.The hotel&acute;s location was good, although Hiroshima is tiny and easy to walk around no matter where you are it seems. The Crowne is about a block away from the Peace Park and Abomb Dome. Though on the 20th floor there were still some traffic noises about, especially sirens. Didn&acute;t seem to disturb our sleep at all either.  Cncierge was great, suggesting another way to get to Miyajima island and even called ahead to see if they had room for us on the next ferry. They also helped get my skis couriered to Tokyo for me, though they were bigger than the couriers normal limits and should have necessitated a walk to the couriers offices. Instead they remembered my request and rang my room, though I&acute;d never left my name or room number with them, and sorted it all out for me.  Will definitely be back to this hotel, and Hiroshima in general. Really liked the feel of the city and its surrounds.",5,1,101,ANA Crowne Plaza Hiroshima,http://www.tripadvisor.com/Hotel_Review-g298561-d300478-Reviews-ANA_Crowne_Plaza_Hiroshima-Hiroshima_Hiroshima_Prefecture_Chugoku.html,Hiroshima,6
22700,ClovaTheWestie,Attractions,8/4/2013,Don&acute;t miss it,"We spent the best part of a full day exploring the city walls. Take your time, enjoy it and remember and stop off at the available cafes for a drink. It does get very busy and hot.",5,1,100,Ancient City Walls,http://www.tripadvisor.com/Attraction_Review-g295371-d522915-Reviews-Ancient_City_Walls-Dubrovnik_Dubrovnik_Neretva_County_Dalmatia.html,Dubrovnik,6
7426,AndiJ_AJ,Attractions,2/2/2012,Poignant,Everyone should visit this. It is a testament to the human spirit in what would have been fraught surroundings. Buy your tickets online before you go and bypass the queue.,5,1,101,Anne Frank House (Anne Frankhuis),http://www.tripadvisor.com/Attraction_Review-g188590-d190555-Reviews-Anne_Frank_House_Anne_Frankhuis-Amsterdam_North_Holland_Province.html,Amsterdam,6
29255,EMTBStation53,Hotels,6/18/2012,Excellent location,"It is a hotel for those who do not want or need hotel services. Our room (302) had a view of the Arno and had a full kitchen. The roof terrace is a perfect place to spend the end of the day while sipping a glass of wine from the honor bar. The breakfast was beautifully presented, and the view from the breakfast room simply lovely. The people at the front desk were charming and helpful. We would definitely return the next time we are in Florence.",5,1,101,Antica Torre di Via Tornabuoni,http://www.tripadvisor.com/Hotel_Review-g187895-d262542-Reviews-Antica_Torre_di_Via_Tornabuoni-Florence_Tuscany.html,Florence,6
17188,Burgeoning_traveller,Attractions,3/30/2013,Awesome waterpark,"As a guest at Atlantis the Palm, we had complimentary access to the park. The rides on the Ziggurat are scary but oh so much fun! Get there early to beat the crowds that come in via the monorail and taxis - you will get the best value then and enjoy all the rides.",5,0,100,Aquaventure Waterpark,http://www.tripadvisor.com/Attraction_Review-g295424-d1200463-Reviews-Aquaventure_Waterpark-Dubai_Emirate_of_Dubai.html,Dubai,6
32455,FamilyFlight,Attractions,1/5/2014,"Take the Leap""""""""",We had a day pass to the waterpark (a group of 10). The rides were fun. The lines were relatively short. Access to the comfortable chairs on the beach was an added bonus. Towels and lockers are available for an additional cost. Showers are clean and available for use.,5,1,100,Aquaventure Waterpark,http://www.tripadvisor.com/Attraction_Review-g295424-d1200463-Reviews-Aquaventure_Waterpark-Dubai_Emirate_of_Dubai.html,Dubai,6
23205,CorkeyWilson,Attractions,9/12/2013,No need to paint - just look!,Fantastic views - you will not believe how dramatic and beautiful the views are. A must visit in Yellowstone!,5,1,100,Artist Point,http://www.tripadvisor.com/Attraction_Review-g60999-d532065-Reviews-Artist_Point-Yellowstone_National_Park_Wyoming.html,Yellowstone National Park,6
25889,DavidCarr404,Hotels,8/3/2011,Simply Perfect,I cant express in words how we were made to feel at this hotel..... the staff are incredible! this hotel perfect in everyway! loved the Moon bar and vertigo we dinned there one night and even though it is expensive it was worth every penny! we aslo dined in saffron which again was just delightful. we stayed in a premier deluxe suite which was very well laid out and decorated with taste and class. the turn down service every night is a nice touch and the oil and incense is changed everyday which smell divine. the location was perfect for us we walked everywhere. we stayed here for 4 nights at the beginning of our 15 nights in Thailand......Im now Hooked to the Banyan Tree chain! well done guys and dont change a thing! i truly cant recommend this place enough.,5,1,100,Banyan Tree Bangkok,http://www.tripadvisor.com/Hotel_Review-g293916-d302959-Reviews-Banyan_Tree_Bangkok-Bangkok.html,Bangkok,6
29318,EUTrav,Attractions,1/1/2013,Words don&acute;t do it justice,"Angkor Wat etc you just have to see to believe, and appreciate. Recommended if you are into cultural sites and history. Bring sunscreen and mosquito repellant. Respect the people and their extreme poverty. Watch out for scammers. Bayon Temple is another great site to view on offer in Siem Reap.",5,1,100,Bayon Temple,http://www.tripadvisor.com/Attraction_Review-g297390-d552507-Reviews-Bayon_Temple-Siem_Reap_Siem_Reap_Province.html,Siem Reap,6
13953,Bingley1,Attractions,10/14/2015,Typifies Vegas,Brilliant fountain show to music half hourly from 3pm to 8pm then every 15 minutes until midnight. A must see,5,0,100,Bellagio Fountains,http://www.tripadvisor.com/Attraction_Review-g45963-d127003-Reviews-Bellagio_Fountains-Las_Vegas_Nevada.html,Las Vegas,6
25782,Davethedogg,Hotels,10/22/2012,Superb Night out,"Stayed here last Saturday to attend a retirement bash. Hotel is ideally situated by the rail station with taxi and Bus ranks opposite. Although we only used the hotle to sleep an and had breakfast the next mornigh the experience was well worth it. The place is steeped in Victorian history and plenty of items, pictures and artifacts are placed around the floors to givre an insight into the history of this magnificent building. Our room was on the first floor and was very clean with a comfortable bed and pillows to die for. The paintwork on the window frames left a bit to be desired, but thats the only complaint. I could not fault my stay. Checking out was a bit lengthy as we queued for some time, before being told we could just drop keys into the desk as we had payed on arrival. Breakfast was excellent and the service great. a nice touch was the two musicians who serenaded"""" us while we had our morning repast. I would certainly stay here again.""""",5,1,100,BEST WESTERN Premier Queen Hotel,http://www.tripadvisor.com/Hotel_Review-g186233-d192820-Reviews-BEST_WESTERN_Premier_Queen_Hotel-Chester_Cheshire_England.html,Chester,6
12272,BarryC2010,Restaurants,2/2/2015,Wonderful Thai...,"Inside the Hilton, I gather this is a branch of an International chain. Superb Thai food, expertly presented in lovely surroundings, and not at all expensive!",5,0,100,Blue Elephant,http://www.tripadvisor.com/Restaurant_Review-g227101-d813166-Reviews-Blue_Elephant-Saint_Julian_s_Island_of_Malta.html,Saint Julian's,6
6336,AliDUk,Hotels,9/4/2012,Fabulous stay,"We stayed in a 2 room condo in building 3, top floor and it was fabulous. Great fittings, comfortable furniture, all very clean and tidy. We were totally left alone by the timeshare people, all the staff we met were polite and friendly. A great stay.",5,0,100,Bluegreen Fountains Resort,http://www.tripadvisor.com/Hotel_Review-g34515-d530682-Reviews-Bluegreen_Fountains_Resort-Orlando_Florida.html,Orlando,6
26464,Dee-ward,Restaurants,5/29/2012,Didn&acute;t expect it to be so lovely!!,It was such a nice surprise to have this gem right beside the hotel. The food was gorgeous. I got the camembert to start and the burger as my main. My boyfriend had the steak as his main. All dishes were absolutely gorgeous!! Lick-the-plate-clean tasty!! I would highly recommend this restaurant.,5,1,100,Cais Bistro and Bar,http://www.tripadvisor.com/Restaurant_Review-g189117-d1102887-Reviews-Cais_Bistro_and_Bar-Lagos_Faro_District_Algarve.html,Lagos,6
23067,ConstantTraveller74,Attractions,1/8/2014,Big Fan,It&acute;s really not a single museum or aquarium but several things at once in a compact area and really well done. Definitely work the visit as many of the exhibits are unique.,5,1,101,California Academy of Sciences,http://www.tripadvisor.com/Attraction_Review-g60713-d117078-Reviews-California_Academy_of_Sciences-San_Francisco_California.html,San Francisco,6
5088,AdiPanait,Attractions,6/8/2012,"well worth the visit, take your time and walk around to see it all.","well worth the visit, take your time and walk around to see it all.",5,0,100,Casa Batllo,http://www.tripadvisor.com/Attraction_Review-g187497-d191052-Reviews-Casa_Batllo-Barcelona_Catalonia.html,Barcelona,6
22193,Chunkymicky,Attractions,12/31/2012,An Oasis not to be missed,"So little is free in New York but notwithstanding the cafes, and other retail opportunities the park is just wonderful. The skating can be watched from the park if you don&acute;t fancy giving it a go. Take some nuts and you will see plenty of squirrels and birds. There are so many surprises within the park the kids and adults all had a lovely few hours exploring. There are bikes and carriages everywhere but it is possible just to wander following the many maps around the trails"""". Just get a hotdog or picnic and enjoy!""""",5,1,100,Central Park,http://www.tripadvisor.com/Attraction_Review-g60763-d105127-Reviews-Central_Park-New_York_City_New_York.html,New York City,6
31585,EveyBl,Attractions,12/14/2014,Always a treat!,"Whether you love watching people or finding a tranquil spot in the middle of all the bustle, Central Park is the place for you. We have visited New York several times and always find Central Park to be a highlight of our trip. Once, when the park was not crowded, we took a romantic carriage ride and enjoyed it greatly. Another time, when the park was full, we delighted in finding a picturesque and quiet spot by the pond to watch the ducks lazily swim by. A third time, we pedaled the park. No matter what may be your favorite way to experience it, a visit to this beautiful respite from the storm of New York is a must for any visitor!",5,1,100,Central Park,http://www.tripadvisor.com/Attraction_Review-g60763-d105127-Reviews-Central_Park-New_York_City_New_York.html,New York City,6
13456,Betsyat240,Hotels,5/5/2015,EXCELLENT!,We booked our room at the Chancellor based first of all on price and then location. The Chancellor Hotel exceeded our expectations on every level. I cannot say enough great things about the establishment. We would stay there again in an instant.,5,3,103,Chancellor Hotel on Union Square,http://www.tripadvisor.com/Hotel_Review-g60713-d115644-Reviews-Chancellor_Hotel_on_Union_Square-San_Francisco_California.html,San Francisco,6
23065,ConstantTraveller74,Attractions,1/9/2014,Truly a Fantastic Attraction,"Typically I wouldn&acute;t be a fan of going to a museum like this but it is truly incredible. The glass exhibits are amazing and they do a great job with lighting and room colors to present things. After being to hundreds of museums across the globe, I would list this as one you should definitely see. I haven&acute;t seen another museum like it.",5,1,100,Chihuly Garden and Glass,http://www.tripadvisor.com/Attraction_Review-g60878-d3184389-Reviews-Chihuly_Garden_and_Glass-Seattle_Washington.html,Seattle,6
31387,EuropeanPete,Hotels,11/18/2010,Beautiful Conrad in a great Tokyo location,"I stayed here for 6 nights in an upgraded room as a redemption of Hilton points over new year&acute;s.  It&acute;s quite a modern, designer hotel, with particularly nice rooms - my favourite ever shower.  I want to make a particular call-out for the swimming pool looking out over Tokyo and the associated spa area. Fantastic way to spend the first hour or two of a day.  The executive lounge is great, with a wonderful breakfast (incl. omelettes made to order by a chef and fantastic pastries). There are little touches which make it all the more enjoyable - like the micro laptop with free Internet that you can borrow. They were under instructions of the GM to play only on CD in the lounge whilst I was there which was mind-numbing, but I hope some suitably robust feedback has moved things on somewhat.  There are a couple extremely expensive restaurants (incl. a Gordon Ramsey) which I didn&acute;t try, but looked high quality. Something a bit more reasonable might have been nice - I didn&acute;t feel like paying $60 for a hamburger and so had to venture downstairs when in search of hangover food.  This is one of the slickest 5-star hotels I&acute;ve ever been in, but in Tokyo the competition is high. At relatively similar pricing levels, I opt for the Park Hyatt as preference, even without the lounge.",5,2,102,Conrad Tokyo,http://www.tripadvisor.com/Hotel_Review-g1066451-d571809-Reviews-Conrad_Tokyo-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,Minato,6
31815,FDanvers,Hotels,12/28/2009,One of top 3 hotels I have stayed in,"Returned here in Dec. 2009 with my partner after having stayed here in Dec. 2008. Both times my stay was paid for by HHonors Points and both times I felt immensely privileged to stay in such a marvelous place. Can only amplify another reviewer&acute;s statement that I simply wanted to move in and live here. Last year I moved from the Park Hotel next door (highly recommended for the excellent price-quality ratio) and was stunned at the sheer size of the room after the customary tiny rooms that I had experienced in Japan.  Had a bay view room in 2008 and city view this time round. Both rooms are equal in all respects with regard to layout, design, etc., but the bay room certainly has my preference for the stunning day and night views across Tokyo Bay, right to Odaiba.  The very high JPY 2,500 daily charge for the swimming pool was waived due to HHonors membership, which we only discovered when my partner went to the pool (I would advise the hotel to inform guests of HHonors benefits when checking in). My partner had a swim at sunrise and shared the pool for a few minutes only with another guest and found the pool the most stunning ever, possibly only equalled by the pool at the JW Marriott in the Jin-Mao tower in Shanghai. Partner&acute;s comment: even if the daily rate was paid for the pool it would have been well worth it.  Whereas the hotel stands head and shoulders above most of the other 5-star hotels I have stayed in before, some nice touches I noticed in 2008 seemed to have disappeared, added to which some small glitches appeared in what for the rest was excellent service: - no welcome fruit/snack upon arrival as was the case in 2008; - the staff member who escorted us to our room asked about 4 or 5 times whether we had further questions (we repeatedly answered no), until we realized he was clearly fishing for a tip - this left us very uncomfortable and highly confused as other staff members had consistently refused tips, once or twice citing the Japanese custom not to give tips; - the specially-for-Conrad Shiseido toiletries had been replaced by perfectly good quality but less nice Acca Kappa products; - the person receiving guests in the lounge made us feel very unwelcome and highly uncomfortable for not ordering a drink while enjoying the view of the bay for only a few seconds, even though we had indicated we only wanted a quick look in an area where drink orders are not compulsory (I checked this beforehand! there was not a single other person in the lounge and given our attire and arms full of shopping bags we clearly were on our way to our room); we did not sit down and had not intention to do so, instead only standing at the windows for no more than about 10 seconds; - was surprised to learn hotel is only 4 years old as both last year&acute;s and this year&acute;s rooms showed some serious wear and tear; numerous scuff marks, damage to furniture, many stains on woodwork, cracked tiles, etc.; this was more than compensated for by excellent design and very high quality furniture, e.g. Eames desk chair that is rarely seen and never in hotels.  For every glitch I can possibly list a dozen good points, so on balance the Conrad rates tops in my book. One good example: in 2008 I left my luggage at the hotel while traveling to Kyoto for 4 days and found the hotel perfectly willing to store my bulky luggage free of charge for up to 3 weeks.  As indicated already, the stay was free given that it was paid for by HHonors points, but I definitely will return as a paying guest, hopefully in the very near future as I am willing to pay seriously for such luxury and comfort.",5,2,102,Conrad Tokyo,http://www.tripadvisor.com/Hotel_Review-g1066451-d571809-Reviews-Conrad_Tokyo-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,Minato,6
14779,Blurgeshmurg,Hotels,8/13/2012,Spectacular and innovative. One of the best hotels I&acute;ve seen.,"This is a truly gorgeous hotel - setting trends in hotel design, not following them. The service was excellent, and the room amenities were fantastic for a 4-star property.  What truly makes it a great stay is the design. The outdoor pool area on the third floor is the hub, and little waterways trail off from it all along the hotel&acute;s corridors. It&acute;s so nice following a tiny canal to your room and crossing a little bridge over the threshold! Some buildings have such great creative architecture that they&acute;re fun to be in, and make you want to linger and explore. This is one of them. Highly recommended.",5,0,100,Crowne Plaza Changi Airport,http://www.tripadvisor.com/Hotel_Review-g294265-d1086295-Reviews-Crowne_Plaza_Changi_Airport-Singapore.html,Singapore,6
3484,AFamilyYorkshire,Hotels,8/31/2010,"Fantastic hotel, clean, friendly and a good breakfast!","We stayed here on a show and stay break, and were very impressed by his hotel, my husband, myself and my 15 year old daughter. The room had 2 double beds, which were the most comfortable hotel beds I have ever slept in! The room was clean and modern and had everything you needed. Check in was quick. The consierge was extremelly helpfull and nothing was too much trouble. The breakfast was well cooked and constantly being refreshed with newly cooked bacon and sausages, with a wide choice of cereal and fruit. The area the hotel is in is quiet, and very close to St Pauls cathedral, and a short walk gets you to the tube. All in all we had a fantastic stay and would definalty book this hotel again. Enjoy!!!",5,0,100,Crowne Plaza London - The City,http://www.tripadvisor.com/Hotel_Review-g186338-d293286-Reviews-Crowne_Plaza_London_The_City-London_England.html,London,6
9282,ArthurCBirmingham,Hotels,1/2/2010,"superb hotel, highly reccommended.","Booked this hotel as part of a package, along with theatre tickets and rail tickets from the Midlands. Very impressed with the hotel, friendly, efficient staff on reception. Nice,comfortable room with sky sports, tea & coffee making facilities and mini bar. Breakfast was included in our package, and this was excellent, plenty of choice of both hot and cold food, self service buffet style. The hotel is in a great location, near to Blackfriars station, just a few metres away from the Thames, and within easy walking distance from the South Bank.",5,1,101,Crowne Plaza London - The City,http://www.tripadvisor.com/Hotel_Review-g186338-d293286-Reviews-Crowne_Plaza_London_The_City-London_England.html,London,6
17128,Bunnydots,Hotels,5/3/2013,Nice quiet stay - worth the money,"Chose this hotel because it was one of the very few that had 11 straight nights free that I needed on short notice for a business trip. As I realized, it&acute;s very hard to find that many nights free at a hotel in London unless you book way early, and I worried a bit whether the hotel might have some undesirable quality that resulted in that much availability - but my worries were completely unfounded and it turned out to be a very nice quiet stay.  Great location right across from Blackfriars station and a historic pub and park. Starbucks and Caffe Nero are within a block. My room was VERY quiet despite being right by the elevator. I am used to hearing a lot of noise from maids, elevators and other guests, and I heard very little which was great as I needed to work in my room during part of each day. Room had big comfy bed, was generally clean and spacious, with plenty of work space on a desk with outlets as well as a sitting room area with couch, chair and coffee table. Big closet space with drawers and nice hangers, ironing board, good sized in-room safe. Furniture and air conditioning all looked new and worked great. Bathroom was clean, fixtures looked new, lots of towels provided and big complimentary bathrobes. Complimentary tea setup with a pot, tea bags, cookies and chocolate was refreshed daily. There&acute;s also a minibar although you don&acute;t really need it because the Tesco Express is literally steps outside the back door.  Staff were nice, provided excellent service and especially conscientious about wake-up calls (they have a deal where if you don&acute;t get your call then your room is free - which on some days resulted in my getting more than one call. Had the in-room dining twice and it was very good, especially the dim sum from the Chinese Cricket Club restaurant in the hotel. Housekeeping was also generally good - they missed vacuuming once or twice and put the hot pot away with water in it once causing me to spill a lot of water when I went to get it out again.  Most importantly the hotel gave me FREE INTERNET because i was staying so long, which I REALLY appreciated since I need this for work and do not enjoy having to pay an extra 16 to 20 pounds for it a day - ridiculous amount for something that&acute;s becoming a business necessity. Over 11 days stay this cost would have really added up for me and it&acute;s something I always think hotels should include in their basic rate, at least if they have many business travelers.  The main complaint I had was that the bathroom, although clean and new, had very low hot water pressure in the tub and shower (sink was fine) and the ergonomics were not good. The tub is deep like it&acute;s for baths, but due to the hot water coming out in a trickle, bathwater was cold by the time you got the tub filled. Tub is raised with no grab bar to help one get in and out, causing me to have to hold onto the wall, and I almost slipped and fell once. If you don&acute;t close the door firmly it swings open while you&acute;re on the loo, hitting you in the knees - and it&acute;s quite heavy. Magnifying mirror was installed at the height for a tall man and could not be adjusted up and down so being a short female, I had to sit on the sink to be tall enough to use it. Also it would be good if a waterproof surface with an outlet was provided somewhere for one to make tea - I ended up making it on the desk every morning as there was no place else, and over time the heat and splashing on the desk is likely to take the finish off.",5,0,100,Crowne Plaza London - The City,http://www.tripadvisor.com/Hotel_Review-g186338-d293286-Reviews-Crowne_Plaza_London_The_City-London_England.html,London,6
1161,23betty,Hotels,10/14/2010,"Great hotel, excellent location, value for money.","We stayed here for one night and booked through Expedia. On arrival they were quick and efficient at reception and we were able to access our room even though it was only about 1.00 p.m. The room was at the back of the hotel and looked out over the garden. It was spacious, clean and had a great bathroom (large shower but no bath but this suited us) and huge, comfortable bed. The bath products were good and there were extras such as chocolate, water, sleep spray and magazines. I don&acute;t know if this was an upgraded room or not but we certainly got value for money and were delighted with the hotel. The location is ideal, across the road from a tube station, a large supermarket and lots of bars and restaurants. We will definitely stay here again.",5,1,101,Crowne Plaza London Kensington,http://www.tripadvisor.com/Hotel_Review-g186338-d195198-Reviews-Crowne_Plaza_London_Kensington-London_England.html,London,6
10461,AyeletH,Hotels,10/7/2010,The best London hotel we ever stayed in. Warmly recommended,"Comfortably located in Kensington just across the street from Gloucester Road Underground station, 5 min&acute; walking distance from the Natural History and Science Museums Spacious. Spacious and clean rooms, free internet stations at the hotel lobby as well as free WiFi which was very useful as I brought my laptop with me. A supermarket, a pharmacy, coffee shops and restaurants are located in a shopping center across the street.",5,1,101,Crowne Plaza London Kensington,http://www.tripadvisor.com/Hotel_Review-g186338-d195198-Reviews-Crowne_Plaza_London_Kensington-London_England.html,London,6
13561,Beverley29,Attractions,6/19/2012,Fabulous Day Out,"Loved everything. Need to book early as only 1000 area allowed in each day, all inclusive except for photos and souvenirs. Our daughters adored the dolphin swim, very highly recommended",5,2,102,Discovery Cove,http://www.tripadvisor.com/Attraction_Review-g34515-d110173-Reviews-Discovery_Cove-Orlando_Florida.html,Orlando,6
25851,DavidCF36,Hotels,12/2/2012,Exceeds expectations,"What an excellent surprise this hotel was. The questionable turret architecture aside, this is really a great hotel in a location that is obviously there for the airport, but not especially close, on the edge of the hotels on the Bath Road. So, it&acute;s fair to say that you don&acute;t want to be where the hotel is - but it&acute;s on a bus route, not far from the Piccadilly Line, and in a reasonable area with some food options if on a budget.  That said, the bar food is excellent, not too expensive for a hotel, and the service impeccable. Rooms, for the price level, are spectacular - comfortable, stylish, and spacious. Beds are superb and I slept brilliantly despite a late finish and early start.  Criticisms? I&acute;m scraping the bottom of the barrel but the TVs are bit small, and there&acute;s no gym on site, which would have been nice given the quality of the hotel. Breakfast doesn&acute;t include pancakes and well, Hilton properties are all about the pancakes :-) However, compared to the poor standard of many of the other Bath Road hotels, those are simply not worth paying attention to.",5,1,100,DoubleTree by Hilton London Heathrow,http://www.tripadvisor.com/Hotel_Review-g1049751-d193681-Reviews-DoubleTree_by_Hilton_London_Heathrow-Cranford_Greater_London_England.html,Cranford,6
8438,AnnieB08,Hotels,5/19/2014,"A small hotel, immaculate and friendly","A really lovely hotel (once we&acute;d found it). Efficient friendly welcome, assistance with luggage up to room. Twin bedded room, wonderful soft beds, duvets, everything immaculately clean. Good size and bright bathroom, bath with shower over, lovely white thick towels. Wi-fi in the room was really fast, we were told that if a lot of people are using it it slows downs but we had no problem at all. TV and plenty of storage space. We had a room facing the road but didn&acute;t find it noisy. Nice to have a little printed notice advising of basic facilities and times.  Meals can be provided in the lovely dining room which overlooks the pretty garden. Certain meals are made in house, we were able to have a tuna salad not long after we arrived late afternoon. Chinese and pizza can be ordered for you from a local take away during opening hours. Lovely selection for breakfast, fresh orange juice, cereals, cakes, coffee.  Parking is available underground with a lift to the upper floors. Just be aware that the drive is very steep with a couple of sharp turns, a bigger vehicle might not negotiate it.",5,0,100,El Pescador,http://www.tripadvisor.com/Hotel_Review-g1064079-d607220-Reviews-El_Pescador-Oleiros_A_Coruna_Province_Galicia.html,Oleiros,6
